customer_id,first_name,last_name,birth_date,enrollment_date,customer_segment,employer_id,email,phone,address_city,address_state
CUS000931,Lisa,Patel,2003-05-18,2022-10-02,Affluent,EMP0377,lisa.patel@yahoo.com,788-514-2267x5576,Williamsville,MD
CUS000932,David,Griffin,1971-05-18,2024-08-31,Mass Market,EMP0103,david.griffin@hotmail.com,+1-701-365-4202x126,North Yolanda,NY
CUS000933,Crystal,Barton,1983-05-18,2022-05-16,Mass Market,EMP0217,crystal.barton@hotmail.com,+1-482-757-9482x32764,Debbietown,MS
CUS000934,Matthew,Wood,1998-05-18,2022-11-17,Mass Market,EMP0238,matthew.wood@yahoo.com,3837929335,Natalieberg,UT
CUS000935,Daniel,Welch,1946-05-18,2022-12-15,Affluent,EMP0269,daniel.welch@gmail.com,866.658.8313,East April,CO
CUS000936,Janice,Hill,1948-05-17,2022-09-05,Mass Market,EMP0066,janice.hill@yahoo.com,001-716-248-9576x6979,South Karen,UT
CUS000937,Karen,Haas,1988-05-17,2020-04-07,Mass Market,EMP0470,karen.haas@gmail.com,423-750-7278x68151,West Rebeccamouth,AZ
CUS000938,Michelle,Wright,1992-05-17,2022-08-09,Affluent,EMP0292,michelle.wright@yahoo.com,+1-448-642-4658x29416,West Dustin,KY
CUS000939,Daniel,Peters,1957-05-17,2020-02-03,Mass Market,EMP0339,daniel.peters@gmail.com,(769)940-2291x852,North Richard,NJ
CUS000940,Allison,Morton,2005-05-17,2023-12-13,Mass Market,EMP0301,allison.morton@gmail.com,5936672297,Harrisonshire,WA
CUS000941,Richard,Flores,1981-05-17,2024-07-16,Mass Market,EMP0095,richard.flores@yahoo.com,+1-739-937-8059x687,West Miguel,CO
CUS000942,Andrew,Stewart,1976-05-17,2020-02-06,Mass Market,EMP0060,andrew.stewart@hotmail.com,(369)842-9171x91436,Matthewfurt,AL
CUS000943,Angela,Lewis,1960-05-17,2023-09-09,Ultra High Net Worth,EMP0309,angela.lewis@gmail.com,+1-736-263-8966x513,Kristenside,WA
CUS000944,Sheila,Rich,1956-05-17,2023-11-14,Affluent,EMP0412,sheila.rich@yahoo.com,001-423-688-0373x66122,Lake Kaylaland,MD
CUS000945,Stephanie,Murray,2006-05-18,2024-07-29,Mass Market,EMP0497,stephanie.murray@yahoo.com,425-208-4929x1492,Douglashaven,IL
CUS000946,Jennifer,Zhang,1960-05-17,2022-06-11,Affluent,EMP0440,jennifer.zhang@yahoo.com,+1-553-896-9314x720,West Shannon,OH
CUS000947,Jennifer,Weber,2004-05-17,2022-05-14,Mass Market,EMP0086,jennifer.weber@yahoo.com,467-937-0675x313,South Lisaville,GA
CUS000948,Kathleen,Goodman,1996-05-17,2022-07-09,Mass Market,EMP0104,kathleen.goodman@hotmail.com,456-577-9920,Guerrafurt,ME
CUS000949,Benjamin,Reed,1998-05-18,2023-07-15,Affluent,EMP0222,benjamin.reed@hotmail.com,468-925-2864,Port Paul,NE
CUS000950,David,Powell,2000-05-17,2022-03-29,Mass Market,EMP0303,david.powell@gmail.com,966.783.6495x52711,Colemanhaven,WA
CUS000951,John,Santiago,1980-05-17,2022-05-14,Mass Market,EMP0284,john.santiago@gmail.com,617.764.3492x41714,West Suzanneberg,CA
CUS000952,Derrick,Allison,2003-05-18,2023-06-29,High Net Worth,EMP0178,derrick.allison@hotmail.com,001-716-915-3324x72978,East Jesse,NH
CUS000953,Zachary,Adams,1982-05-18,2021-01-28,Mass Market,EMP0225,zachary.adams@hotmail.com,(255)382-9321,Jacksonstad,IA
CUS000954,Patrick,Jones,1940-05-17,2024-01-04,Affluent,EMP0068,patrick.jones@hotmail.com,762-967-3131,Sanfordtown,ME
CUS000955,Richard,Johns,1962-05-18,2024-06-25,Ultra High Net Worth,EMP0083,richard.johns@hotmail.com,581.485.4076x24519,Lake Kristenburgh,SC
CUS000956,Anna,Mcclure,1953-05-17,2020-09-21,Mass Market,EMP0081,anna.mcclure@yahoo.com,001-642-532-0283,Crystalville,RI
CUS000957,Jennifer,Terry,1937-05-17,2022-10-08,Mass Market,EMP0108,jennifer.terry@yahoo.com,669-626-9310x604,Zacharyport,OK
CUS000958,Mark,Woodard,1995-05-18,2020-11-20,Mass Market,EMP0441,mark.woodard@hotmail.com,001-776-354-2101,Robertborough,NC
CUS000959,David,Williams,2007-05-18,2021-04-09,Mass Market,EMP0115,david.williams@gmail.com,552-818-6112x2398,Jessicaview,NY
CUS000960,Julia,Delgado,1950-05-18,2024-04-26,High Net Worth,EMP0137,julia.delgado@yahoo.com,001-338-991-6768x7204,New Matthewstad,GA
CUS000961,Tonya,Nguyen,1956-05-17,2022-06-15,Affluent,EMP0493,tonya.nguyen@hotmail.com,(648)300-3143x46652,Lake Julian,WI
CUS000962,John,Allen,1950-05-18,2020-03-26,Mass Market,EMP0086,john.allen@gmail.com,940-553-1940,Roblesside,SD
CUS000963,Angela,Clark,1964-05-17,2023-12-21,Mass Market,EMP0260,angela.clark@gmail.com,494-372-6296x17011,South Michaelton,NY
CUS000964,Andrew,Sutton,1992-05-17,2020-10-09,Mass Market,EMP0104,andrew.sutton@hotmail.com,952-397-6561x68167,West Donaldmouth,NH
CUS000965,Kathy,Simmons,1995-05-18,2022-10-31,Mass Market,EMP0137,kathy.simmons@yahoo.com,303.564.5083,West April,MS
CUS000966,Luis,Hernandez,1996-05-17,2024-03-23,Mass Market,EMP0404,luis.hernandez@yahoo.com,001-739-300-9566x6140,Peterfort,IA
CUS000967,Matthew,Hernandez,1962-05-18,2022-11-23,Affluent,EMP0186,matthew.hernandez@yahoo.com,(462)600-8680x41966,Teresafort,AK
CUS000968,Raven,Kelly,1951-05-18,2022-11-25,High Net Worth,EMP0044,raven.kelly@gmail.com,9082981078,Leblancport,MI
CUS000969,Caitlin,Tucker,1983-05-18,2022-03-16,Affluent,EMP0339,caitlin.tucker@hotmail.com,222-254-1468x57786,Mollyland,TN
CUS000970,Cathy,Adkins,1977-05-17,2023-10-26,Affluent,EMP0448,cathy.adkins@yahoo.com,5715245027,Lake Joshua,MD
CUS000971,Rachel,Evans,1964-05-17,2022-12-16,Affluent,EMP0076,rachel.evans@gmail.com,796.315.3141x7861,Troyton,VT
CUS000972,Tracy,Stone,1955-05-18,2023-07-02,Affluent,EMP0334,tracy.stone@hotmail.com,489.888.5520,Port Robertoborough,NH
CUS000973,Andrew,Miller,1950-05-18,2021-09-09,Mass Market,EMP0276,andrew.miller@gmail.com,4666091469,Leonardport,MI
CUS000974,Nancy,Brown,1991-05-18,2022-11-13,Mass Market,EMP0267,nancy.brown@yahoo.com,638-790-3667x392,New Andrew,MI
CUS000975,Crystal,Moran,1995-05-18,2024-06-19,Mass Market,EMP0133,crystal.moran@hotmail.com,+1-611-561-9446x94224,Gregview,KS
CUS000976,Sarah,Anderson,1937-05-17,2020-08-14,Affluent,EMP0431,sarah.anderson@gmail.com,(532)514-1996,Robertsfort,MS
CUS000977,Earl,Lawrence,2003-05-18,2024-03-29,Affluent,EMP0064,earl.lawrence@yahoo.com,+1-344-386-8383x2561,Kellyton,NH
CUS000978,Dale,Ryan,1977-05-17,2021-04-28,Affluent,EMP0298,dale.ryan@gmail.com,949-251-3495,Port Timothy,OR
CUS000979,Megan,Vasquez,1975-05-18,2021-08-05,Affluent,EMP0418,megan.vasquez@gmail.com,(325)398-8618,Robertville,VA
CUS000980,Marcus,Mora,1991-05-18,2021-05-22,Mass Market,EMP0265,marcus.mora@hotmail.com,001-398-925-9610x3684,South Steven,PA
CUS000981,Andrew,Graham,2004-05-17,2022-05-21,Affluent,EMP0042,andrew.graham@hotmail.com,4515209741,Ravenside,CO
CUS000982,Vanessa,Washington,1982-05-18,2020-06-08,Mass Market,EMP0270,vanessa.washington@yahoo.com,(521)286-8241x7495,Rowlandtown,MT
CUS000983,Gary,Branch,1959-05-18,2023-04-11,Mass Market,EMP0217,gary.branch@hotmail.com,851.723.6893x748,East Angela,NH
CUS000984,Christopher,Murillo,1952-05-17,2020-10-22,Mass Market,EMP0249,christopher.murillo@yahoo.com,2337219622,New Lauren,VA
CUS000985,Cheryl,Griffin,1953-05-17,2022-07-21,Mass Market,EMP0383,cheryl.griffin@gmail.com,797.709.3338,Wallerfurt,HI
CUS000986,Kimberly,Salazar,1999-05-18,2022-01-26,Mass Market,EMP0021,kimberly.salazar@gmail.com,827.400.7251x540,Herrerafort,ND
CUS000987,Joy,Woodard,1941-05-17,2021-09-13,Mass Market,EMP0015,joy.woodard@gmail.com,485.373.3627x14993,Ryanshire,GA
CUS000988,Donna,Murphy,1949-05-17,2021-09-16,High Net Worth,EMP0111,donna.murphy@yahoo.com,001-890-540-2043x75195,Anthonymouth,ID
CUS000989,Gary,Webb,1980-05-17,2020-05-18,High Net Worth,EMP0214,gary.webb@hotmail.com,001-440-239-9429,East Rebecca,NM
CUS000990,Joshua,Henderson,1936-05-17,2024-05-19,Mass Market,EMP0428,joshua.henderson@hotmail.com,(944)639-3004x717,Ryanberg,WA
CUS000991,Rodney,Walsh,1991-05-18,2022-08-01,Affluent,EMP0342,rodney.walsh@gmail.com,9485195349,Rodriguezview,NH
CUS000992,Danielle,Gomez,1985-05-17,2022-03-20,Mass Market,EMP0024,danielle.gomez@yahoo.com,(432)397-7621x44130,Baldwinborough,TX
CUS000993,Janet,Garcia,1955-05-18,2023-12-19,Mass Market,EMP0323,janet.garcia@hotmail.com,+1-382-334-1399x461,Youngbury,WY
CUS000994,Savannah,Davis,1958-05-18,2020-06-23,Mass Market,EMP0317,savannah.davis@hotmail.com,389.943.9581x600,Navarroport,OH
CUS000995,Jennifer,Smith,1957-05-17,2022-10-26,High Net Worth,EMP0062,jennifer.smith@yahoo.com,8203671610,South Tamara,TX
CUS000996,Carlos,Cooper,1975-05-18,2021-05-17,Affluent,EMP0430,carlos.cooper@yahoo.com,347.743.7980,East Dustin,PA
CUS000997,Paula,Hayes,1993-05-17,2020-04-02,Mass Market,EMP0479,paula.hayes@gmail.com,(581)867-0728,Jessicaton,AK
CUS000998,Stefanie,Horton,2002-05-18,2022-12-17,Mass Market,EMP0132,stefanie.horton@hotmail.com,001-324-229-1830,South Brianberg,CO
CUS000999,Megan,Ramirez,1992-05-17,2021-01-09,Mass Market,EMP0046,megan.ramirez@hotmail.com,+1-518-822-8442x7077,West Jamesfurt,GA
CUS001000,Chelsea,Allen,2003-05-18,2021-10-28,Mass Market,EMP0366,chelsea.allen@hotmail.com,608-570-6903x027,North Thomasfurt,AR
